ts_bucket,cpu_util_percent,mem_util_percent,mem_gps,mkpi,net_in,net_out,disk_io_percent,machine_id
548400,47.5,94.0,,,53.73125,43.286874999999995,10.25,m_2967
548700,41.75,90.41666666666667,,,53.74416666666667,43.30083333333334,7.416666666666667,m_2967
549000,49.63636363636363,90.0,,,53.75636363636363,43.31363636363636,11.545454545454545,m_2967
549300,44.84615384615385,90.84615384615384,,,53.77384615384615,43.329230769230776,6.153846153846154,m_2967
549600,39.916666666666664,90.25,,,53.788333333333334,43.345,4.916666666666667,m_2967
549900,35.13333333333333,88.66666666666667,,,53.80266666666667,43.357333333333344,3.2666666666666666,m_2967
550200,41.125,89.75,,,53.816874999999996,43.373124999999995,5.3125,m_2967
550500,35.357142857142854,89.57142857142857,,,53.833571428571425,43.386428571428574,4.428571428571429,m_2967
550800,51.15384615384615,92.38461538461539,,,53.84615384615385,43.39769230769231,5.615384615384615,m_2967
551100,47.46153846153846,93.15384615384616,,,53.864615384615384,43.41153846153846,6.3076923076923075,m_2967
551400,43.0,90.42857142857143,,,53.87928571428571,43.425000000000004,8.428571428571429,m_2967
551700,41.0,88.71428571428571,,,53.89214285714286,43.43714285714286,6.714285714285714,m_2967
552000,47.07692307692308,89.23076923076923,,,53.90384615384615,43.447692307692314,8.461538461538462,m_2967
552300,38.1,89.4,,,53.915,43.46,6.2,m_2967
552600,45.22222222222222,90.77777777777777,,,53.92444444444445,43.47333333333333,4.111111111111111,m_2967
552900,43.142857142857146,89.64285714285714,,,53.93785714285715,43.487142857142864,5.428571428571429,m_2967
553200,48.72727272727273,93.0,,,53.95545454545454,43.50181818181818,4.454545454545454,m_2967
553500,44.09090909090909,91.0909090909091,4.182,1.0,53.96727272727273,43.51363636363636,5.090909090909091,m_2967
553800,42.13333333333333,90.06666666666666,4.59,0.8666666666666667,53.976,43.524666666666675,4.866666666666666,m_2967
554100,34.61538461538461,86.84615384615384,6.280909090909091,0.9090909090909091,53.98846153846154,43.53692307692307,3.6923076923076925,m_2967
554400,47.63636363636363,90.0,4.294545454545454,1.2727272727272727,54.00090909090909,43.549090909090914,4.363636363636363,m_2967
554700,44.18181818181818,92.0909090909091,4.488181818181818,1.1818181818181819,54.01363636363636,43.56090909090909,4.636363636363637,m_2967
555000,42.714285714285715,89.61904761904762,4.341111111111111,1.0,54.027142857142856,43.57380952380953,4.142857142857143,m_2967
555300,46.0,88.71428571428571,4.248333333333334,1.1666666666666667,54.042142857142856,43.58714285714286,4.571428571428571,m_2967
555600,43.0,87.36363636363636,3.7399999999999998,1.3,54.056363636363635,43.60090909090909,3.727272727272727,m_2967
555900,44.5,89.28571428571429,4.578333333333333,1.1666666666666667,54.07142857142857,43.61642857142857,6.714285714285714,m_2967
556200,43.111111111111114,90.55555555555556,4.157777777777778,0.8888888888888888,54.084444444444436,43.62555555555556,3.4444444444444446,m_2967
556500,39.1764705882353,90.0,5.825625,1.1875,54.09764705882353,43.644705882352945,3.176470588235294,m_2967
556800,40.90909090909091,91.45454545454545,5.538888888888888,1.4444444444444444,54.11272727272728,43.655454545454546,3.727272727272727,m_2967
557100,42.23076923076923,92.53846153846153,4.601666666666667,1.1666666666666667,54.12769230769231,43.67076923076923,4.076923076923077,m_2967
557400,37.333333333333336,91.22222222222223,4.54875,1.125,54.14222222222223,43.68555555555556,4.0,m_2967
557700,39.5,92.0,4.883636363636364,1.1818181818181819,54.15583333333333,43.69833333333333,3.0833333333333335,m_2967
558000,47.15384615384615,93.61538461538461,3.64,1.0833333333333333,54.17230769230769,43.71307692307692,4.923076923076923,m_2967
558300,54.22222222222222,93.66666666666667,2.4287500000000004,1.125,54.18555555555556,43.72555555555555,4.888888888888889,m_2967
558600,49.23076923076923,92.53846153846153,3.08875,1.25,54.19923076923077,43.7376923076923,3.6153846153846154,m_2967
558900,46.15384615384615,93.84615384615384,3.004,1.0,54.216153846153844,43.75384615384615,4.538461538461538,m_2967
559200,46.46153846153846,94.6923076923077,3.617272727272727,1.0909090909090908,54.23153846153846,43.76538461538462,7.538461538461538,m_2967
559500,48.588235294117645,94.76470588235294,3.3088235294117645,1.1764705882352942,54.24529411764706,43.78,5.0588235294117645,m_2967
559800,50.3,95.6,3.318,1.4,54.261,43.795,6.5,m_2967
560100,43.0,95.18181818181819,4.378,1.1,54.27727272727273,43.80818181818182,3.909090909090909,m_2967
560400,45.0,94.92857142857143,3.8978571428571427,1.0714285714285714,54.28857142857142,43.82285714285714,5.857142857142857,m_2967
560700,42.4375,94.25,4.464,1.0666666666666667,54.30375,43.835625,5.3125,m_2967
561000,44.5,93.5,4.177499999999999,1.3333333333333333,54.31666666666666,43.848333333333336,4.083333333333333,m_2967
561300,42.9,91.1,3.8499999999999996,1.2222222222222223,54.337,43.867,4.0,m_2967
561600,45.714285714285715,89.57142857142857,3.2469230769230775,1.0769230769230769,54.35285714285715,43.88142857142857,5.428571428571429,m_2967
561900,52.6875,88.8125,3.465384615384615,1.3846153846153846,54.365,43.895,9.375,m_2967
562200,51.583333333333336,89.75,2.941818181818182,1.1818181818181819,54.380833333333335,43.9075,4.75,m_2967
562500,52.333333333333336,90.55555555555556,2.564375,1.3125,54.394444444444446,43.92222222222223,3.7777777777777777,m_2967
562800,45.166666666666664,88.91666666666667,3.233636363636363,1.6363636363636365,54.408333333333324,43.93416666666667,3.5,m_2967
563100,47.333333333333336,89.44444444444444,2.7922222222222226,1.6666666666666667,54.425555555555555,43.946666666666665,3.111111111111111,m_2967
563400,50.2,90.66666666666667,2.594,1.3333333333333333,54.43866666666666,43.961999999999996,4.266666666666667,m_2967
563700,53.0,90.14285714285714,2.855384615384615,1.6153846153846154,54.45428571428572,43.97642857142856,3.5,m_2967
564000,51.0,92.07692307692308,2.6561538461538463,1.8461538461538463,54.47076923076923,43.99076923076923,3.6923076923076925,m_2967
564300,49.333333333333336,91.44444444444444,2.32,1.5555555555555556,54.486666666666665,44.00555555555555,4.222222222222222,m_2967
564600,52.23076923076923,93.76923076923077,2.5938461538461537,1.6153846153846154,54.49923076923077,44.01692307692308,4.384615384615385,m_2967
564900,53.6875,94.625,2.75,1.6666666666666667,54.515625,44.033750000000005,4.3125,m_2967
565200,58.18181818181818,96.27272727272727,2.827272727272727,1.6363636363636365,54.529999999999994,44.044545454545464,3.909090909090909,m_2967
565500,56.54545454545455,95.0,1.9920000000000002,1.5,54.54545454545455,44.06181818181818,4.2727272727272725,m_2967
565800,58.5,92.7,2.07,1.6,54.56,44.074,4.0,m_2967
566100,59.30769230769231,94.3076923076923,2.292222222222222,1.5555555555555556,54.57,44.08615384615385,4.846153846153846,m_2967
566400,48.6,90.6,2.275,1.2,54.585,44.098,3.7,m_2967
566700,45.666666666666664,91.0,2.349090909090909,1.2727272727272727,54.59666666666667,44.110833333333325,3.8333333333333335,m_2967
567000,44.333333333333336,89.72222222222223,2.6025,1.4375,54.608333333333334,44.12555555555556,3.0,m_2967
567300,40.64705882352941,90.52941176470588,2.649411764705883,1.2352941176470589,54.62294117647058,44.13764705882353,3.1176470588235294,m_2967
567600,44.0,91.81818181818181,2.411818181818182,1.4545454545454546,54.63454545454545,44.15181818181818,3.4545454545454546,m_2967
567900,37.06666666666667,90.4,4.025333333333333,1.0,54.65,44.166000000000004,4.933333333333334,m_2967
568200,38.84615384615385,92.38461538461539,3.9545454545454546,1.0,54.66461538461538,44.17769230769231,5.615384615384615,m_2967
568500,35.53333333333333,91.93333333333334,5.331333333333333,1.0666666666666667,54.67733333333333,44.19333333333332,5.733333333333333,m_2967
568800,29.444444444444443,88.55555555555556,6.274444444444445,1.0,54.691111111111105,44.20333333333334,5.0,m_2967
569100,38.15384615384615,89.07692307692308,4.818461538461539,1.0769230769230769,54.704615384615394,44.21846153846154,6.3076923076923075,m_2967
569400,40.0,90.5,4.160714285714286,1.0714285714285714,54.71714285714285,44.23285714285714,4.071428571428571,m_2967
569700,42.76923076923077,93.0,3.5846153846153848,1.0769230769230769,54.73384615384616,44.24538461538462,4.923076923076923,m_2967
570000,42.5,92.71428571428571,3.9115384615384623,1.3076923076923077,54.74857142857143,44.26142857142857,4.571428571428571,m_2967
570300,40.5,92.0,3.8181818181818183,1.1818181818181819,54.76333333333333,44.27416666666667,4.833333333333333,m_2967
570600,39.0,91.75,4.998333333333332,1.1666666666666667,54.778333333333336,44.29,12.583333333333334,m_2967
570900,39.5,90.92857142857143,6.211428571428572,1.0714285714285714,54.79,44.30285714285714,10.642857142857142,m_2967
571200,42.5,93.75,4.9174999999999995,1.0,54.80666666666667,44.317499999999995,11.333333333333334,m_2967
571500,39.285714285714285,92.28571428571429,4.512727272727273,1.0909090909090908,54.817142857142855,44.33285714285715,6.714285714285714,m_2967
571800,31.647058823529413,91.05882352941177,6.674666666666667,1.0666666666666667,54.83117647058824,44.34411764705882,4.647058823529412,m_2967
572100,32.583333333333336,92.66666666666667,6.700909090909092,1.0909090909090908,54.843333333333334,44.35666666666666,3.1666666666666665,m_2967
572400,44.166666666666664,93.75,5.035454545454546,1.2727272727272727,54.855,44.369166666666665,10.833333333333334,m_2967
572700,48.4,89.6,3.8322222222222218,0.8888888888888888,54.872,44.385000000000005,9.0,m_2967
573000,37.9,87.6,5.05,0.9,54.884,44.396,4.4,m_2967
573300,41.888888888888886,88.22222222222223,3.9777777777777774,0.7777777777777778,54.896666666666675,44.41,3.3333333333333335,m_2967
573600,39.54545454545455,88.54545454545455,4.453636363636364,1.0909090909090908,54.91363636363637,44.42545454545454,4.363636363636363,m_2967
573900,30.357142857142858,87.64285714285714,5.597857142857143,1.0,54.92714285714286,44.44,4.571428571428571,m_2967
574200,38.07692307692308,89.6923076923077,4.188461538461539,1.0769230769230769,54.93846153846154,44.45307692307693,5.461538461538462,m_2967
574500,37.38461538461539,91.92307692307692,4.938461538461538,1.1538461538461537,54.95230769230769,44.466923076923074,4.153846153846154,m_2967
574800,36.705882352941174,90.94117647058823,5.218823529411765,1.1764705882352942,54.96470588235294,44.480588235294114,4.235294117647059,m_2967
575100,37.625,90.75,5.372857142857143,1.2857142857142858,54.97624999999999,44.493750000000006,3.875,m_2967
575400,37.3,91.5,5.099,1.1,54.992,44.50699999999999,4.2,m_2967
575700,50.214285714285715,92.71428571428571,3.9553846153846157,0.9230769230769231,55.00285714285714,44.519999999999996,6.357142857142857,m_2967
576000,45.05882352941177,92.17647058823529,5.265,0.875,55.01294117647059,44.53294117647059,6.764705882352941,m_2967
576300,47.8,91.53333333333333,4.239333333333333,0.8,55.02533333333333,44.54533333333334,3.8666666666666667,m_2967
576600,41.888888888888886,90.33333333333333,4.417777777777777,0.7777777777777778,55.03444444444444,44.55666666666667,3.6666666666666665,m_2967
576900,37.53846153846154,90.6923076923077,4.456923076923077,0.9230769230769231,55.05,44.57384615384615,4.6923076923076925,m_2967
577200,35.35294117647059,91.0,5.1706666666666665,1.0666666666666667,55.061764705882354,44.58352941176471,5.411764705882353,m_2967
577500,37.69230769230769,89.38461538461539,4.4875,1.0,55.075384615384614,44.598461538461535,4.076923076923077,m_2967
577800,38.63636363636363,89.54545454545455,4.321,1.1,55.08545454545455,44.61454545454546,3.727272727272727,m_2967
578100,38.42857142857143,91.35714285714286,4.655833333333334,1.1666666666666667,55.10214285714286,44.629999999999995,3.642857142857143,m_2967
578400,31.933333333333334,88.46666666666667,6.115384615384615,1.0,55.11266666666667,44.64200000000001,4.666666666666667,m_2967
578700,35.8125,88.625,5.09625,0.9375,55.128125,44.658125,6.4375,m_2967
579000,35.166666666666664,90.0,4.957272727272727,1.0,55.140833333333326,44.67083333333334,9.666666666666666,m_2967
579300,34.68421052631579,90.26315789473684,5.725263157894737,1.0526315789473684,55.153157894736836,44.68263157894737,4.0,m_2967
579600,38.333333333333336,90.25,4.9409090909090905,0.9090909090909091,55.16583333333333,44.692499999999995,4.25,m_2967
579900,46.8,92.13333333333334,3.7035714285714287,0.8571428571428571,55.17666666666667,44.704666666666675,6.866666666666666,m_2967
580200,44.92857142857143,92.5,3.945,0.7857142857142857,55.18785714285713,44.71642857142857,6.928571428571429,m_2967
580500,49.06666666666667,93.06666666666666,3.6453846153846152,0.7692307692307693,55.202,44.733333333333334,5.133333333333334,m_2967
580800,44.666666666666664,92.0,3.6827272727272726,0.7272727272727273,55.21333333333333,44.74416666666667,4.833333333333333,m_2967
581100,47.583333333333336,91.25,3.1291666666666664,0.8333333333333334,55.225,44.75666666666666,8.583333333333334,m_2967
581400,48.083333333333336,91.58333333333333,3.698333333333333,1.0,55.235833333333325,44.77333333333333,7.666666666666667,m_2967
581700,43.54545454545455,86.63636363636364,4.265454545454546,1.0,55.25,44.78545454545454,7.090909090909091,m_2967
582000,36.35294117647059,84.3529411764706,4.595882352941176,1.0,55.264117647058825,44.79882352941176,5.0588235294117645,m_2967
582300,41.81818181818182,86.72727272727273,3.946363636363636,1.0909090909090908,55.276363636363634,44.81272727272727,7.363636363636363,m_2967
582600,39.857142857142854,87.64285714285714,4.769230769230769,0.9230769230769231,55.28928571428571,44.824999999999996,5.857142857142857,m_2967
582900,49.083333333333336,85.83333333333333,2.670909090909091,1.0,55.30500000000001,44.839166666666664,3.4166666666666665,m_2967
583200,52.13333333333333,86.4,3.3449999999999998,1.0714285714285714,55.316,44.850666666666676,5.866666666666666,m_2967
583500,50.0,85.9,2.9655555555555555,1.1111111111111112,55.327999999999996,44.863,3.7,m_2967
583800,31.176470588235293,86.41176470588235,6.7125,0.9375,55.33882352941176,44.874117647058824,3.176470588235294,m_2967
584100,43.25,87.5625,3.630666666666667,0.9333333333333333,55.352500000000006,44.886875,3.5625,m_2967
584400,29.4375,86.5,6.712000000000001,0.9333333333333333,55.364374999999995,44.898125,3.25,m_2967
584700,28.125,86.5625,7.179374999999999,1.0,55.376875,44.91375,3.125,m_2967
585000,31.5,88.0,5.545,1.0,55.38875,44.926249999999996,3.0,m_2967
585300,32.07692307692308,89.15384615384616,6.423846153846153,1.0769230769230769,55.39846153846153,44.93615384615385,2.769230769230769,m_2967
585600,27.357142857142858,87.21428571428571,7.645714285714285,1.0714285714285714,55.40999999999998,44.949999999999996,3.357142857142857,m_2967
585900,31.25,88.0,5.454285714285715,1.0,55.42250000000001,44.9625,3.375,m_2967
586200,27.857142857142858,87.42857142857143,7.4799999999999995,1.0,55.43285714285714,44.97571428571428,2.5714285714285716,m_2967
586500,30.181818181818183,87.54545454545455,6.180909090909091,1.0,55.445454545454545,44.98727272727273,3.0,m_2967
586800,34.357142857142854,89.07142857142857,4.950000000000001,1.0,55.45714285714286,44.99928571428571,3.4285714285714284,m_2967
587100,31.266666666666666,88.53333333333333,6.370666666666667,1.0,55.468,45.01266666666667,3.466666666666667,m_2967
587400,34.7,88.6,5.637777777777777,1.1111111111111112,55.48299999999999,45.025999999999996,3.6,m_2967
587700,29.636363636363637,89.0909090909091,7.015000000000001,1.0,55.49545454545455,45.03818181818181,3.272727272727273,m_2967
588000,30.916666666666668,89.5,6.322727272727272,1.0909090909090908,55.50749999999999,45.0525,4.5,m_2967
588300,28.454545454545453,87.9090909090909,7.124545454545455,1.0,55.51909090909091,45.06272727272727,3.909090909090909,m_2967
588600,31.0,88.125,6.034000000000001,1.0,55.529999999999994,45.074375,4.125,m_2967
588900,33.27777777777778,90.44444444444444,5.532777777777778,1.0555555555555556,55.54333333333333,45.08777777777778,3.111111111111111,m_2967
589200,28.0,89.42857142857143,7.396428571428572,1.1428571428571428,55.557142857142864,45.103571428571435,3.2857142857142856,m_2967
589500,27.88888888888889,90.38888888888889,7.815714285714286,1.0,55.56888888888889,45.11555555555555,2.7777777777777777,m_2967
589800,31.11764705882353,91.88235294117646,5.974375,0.9375,55.57764705882352,45.125882352941176,3.5294117647058822,m_2967
590100,28.285714285714285,91.14285714285714,6.7299999999999995,0.9285714285714286,55.59214285714286,45.13928571428572,3.2142857142857144,m_2967
590400,30.733333333333334,89.86666666666666,7.933333333333334,0.9333333333333333,55.604,45.153999999999996,3.7333333333333334,m_2967
590700,34.5,91.3,5.152222222222222,1.0,55.617,45.166999999999994,4.6,m_2967
591000,29.181818181818183,89.27272727272727,6.909090909090909,1.0,55.626363636363635,45.17818181818182,3.727272727272727,m_2967
591300,34.0,90.13333333333334,5.310714285714285,0.5,55.63733333333334,45.19066666666666,3.3333333333333335,m_2967
591600,30.2,89.8,6.76,0.7333333333333333,55.652,45.20266666666667,2.8666666666666667,m_2967
591900,29.083333333333332,89.58333333333333,6.6025,0.5833333333333334,55.662499999999994,45.214166666666664,3.9166666666666665,m_2967
592200,30.307692307692307,91.46153846153847,6.201818181818182,1.0,55.674615384615386,45.227692307692294,4.076923076923077,m_2967
592500,28.166666666666668,91.58333333333333,7.254545454545454,1.0,55.685833333333335,45.24,3.25,m_2967
592800,48.84615384615385,90.53846153846153,2.724615384615385,1.0,55.69692307692307,45.25384615384615,3.076923076923077,m_2967
593100,47.07692307692308,91.38461538461539,2.1866666666666665,1.0,55.706923076923076,45.26384615384616,3.5384615384615383,m_2967
593400,39.733333333333334,90.73333333333333,4.035,1.0714285714285714,55.71933333333334,45.276666666666664,3.533333333333333,m_2967
593700,24.11111111111111,90.0,10.797777777777776,1.0,55.733333333333334,45.29222222222222,2.3333333333333335,m_2967
594000,33.0,91.61538461538461,7.398333333333333,0.75,55.74384615384616,45.30461538461539,3.0,m_2967
594300,42.55555555555556,93.22222222222223,4.24,1.0,55.75333333333333,45.31444444444444,5.555555555555555,m_2967
594600,29.09090909090909,92.18181818181819,7.824,1.0,55.76818181818182,45.33363636363636,3.090909090909091,m_2967
594900,30.11111111111111,91.77777777777777,7.152222222222223,0.8888888888888888,55.78,45.345555555555556,3.4444444444444446,m_2967
595200,35.92857142857143,92.07142857142857,5.484999999999999,1.0,55.792142857142856,45.35642857142857,3.642857142857143,m_2967
595500,30.058823529411764,92.70588235294117,7.355294117647058,1.0,55.80352941176471,45.37,4.176470588235294,m_2967
595800,35.3,93.4,5.380000000000001,1.1,55.814,45.38100000000001,3.0,m_2967
596100,32.625,91.875,5.51,1.0,55.83,45.397499999999994,3.875,m_2967
596400,28.166666666666668,89.16666666666667,7.352727272727273,1.0,55.84250000000001,45.40749999999999,4.333333333333333,m_2967
596700,30.2,89.86666666666666,8.124666666666666,1.0666666666666667,55.85466666666667,45.42333333333333,2.8,m_2967
597000,28.05,89.15,7.305,0.95,55.86749999999999,45.436,4.05,m_2967
597300,26.5,89.25,8.780000000000001,1.0,55.881249999999994,45.451249999999995,2.875,m_2967
597600,45.214285714285715,91.85714285714286,5.256428571428572,1.1428571428571428,55.894285714285715,45.462857142857146,3.642857142857143,m_2967
597900,28.083333333333332,91.58333333333333,7.345454545454547,1.0,55.91583333333333,45.47916666666666,3.1666666666666665,m_2967
598200,29.083333333333332,92.58333333333333,7.651818181818182,0.8181818181818182,55.9275,45.49333333333334,3.1666666666666665,m_2967
598500,26.714285714285715,91.14285714285714,8.813333333333334,1.0,55.93714285714286,45.503571428571426,3.142857142857143,m_2967
598800,25.0,90.0,10.061666666666666,1.0,55.95076923076923,45.51769230769231,2.6923076923076925,m_2967
599100,24.933333333333334,89.13333333333334,7.702142857142858,0.9285714285714286,55.96399999999999,45.53333333333333,3.2666666666666666,m_2967
599400,27.266666666666666,88.26666666666667,8.223571428571429,1.0714285714285714,55.97533333333333,45.54600000000001,2.6666666666666665,m_2967
599700,34.4,92.6,5.602222222222222,0.8888888888888888,55.987,45.563,2.9,m_2967
600000,28.333333333333332,90.88888888888889,7.495555555555557,0.6666666666666666,56.00222222222222,45.57444444444444,3.3333333333333335,m_2967
600300,25.11764705882353,90.29411764705883,8.157499999999999,1.0,56.01470588235294,45.588235294117645,2.411764705882353,m_2967
600600,25.2,89.7,7.1965,1.0,56.027,45.6,3.5,m_2967
600900,29.0,88.72727272727273,7.220000000000001,1.2,56.03818181818181,45.61272727272728,3.0,m_2967
601200,30.0,88.33333333333333,6.722727272727272,1.0909090909090908,56.051666666666655,45.62583333333333,3.5833333333333335,m_2967
601500,24.636363636363637,87.0,8.981,0.9,56.06545454545455,45.63727272727272,3.272727272727273,m_2967
601800,21.23076923076923,86.15384615384616,7.255384615384615,1.0,56.076153846153844,45.65230769230769,3.6923076923076925,m_2967
602100,21.09090909090909,86.63636363636364,8.645454545454546,1.0,56.08727272727273,45.663636363636364,3.0,m_2967
602400,19.642857142857142,86.14285714285714,9.452142857142858,1.0,56.10071428571428,45.67785714285714,2.7142857142857144,m_2967
602700,18.0,85.875,8.616000000000001,1.0,56.11,45.689375,2.6875,m_2967
603000,23.625,86.625,6.818571428571429,1.0,56.113749999999996,45.69,3.375,m_2967
603300,38.75,89.625,4.837142857142857,1.0,56.12,45.69499999999999,4.0,m_2967
603600,28.571428571428573,88.28571428571429,6.010000000000001,0.8333333333333334,56.12428571428571,45.699999999999996,5.714285714285714,m_2967
603900,27.2,88.8,6.199999999999999,0.7777777777777778,56.13000000000001,45.7,3.7,m_2967
604200,23.823529411764707,88.6470588235294,6.111875,0.875,56.13,45.709999999999994,4.0,m_2967
604500,22.846153846153847,88.0,6.475833333333334,0.9166666666666666,56.13999999999999,45.71,2.4615384615384617,m_2967
604800,22.3,87.4,7.331111111111111,1.0,56.14,45.713,8.2,m_2967
605100,33.333333333333336,90.4,4.513571428571429,0.8571428571428571,56.14666666666667,45.72,3.8666666666666667,m_2967
605400,34.93333333333333,90.66666666666667,3.77,1.0,56.152,45.72266666666666,4.666666666666667,m_2967
605700,33.5,93.0,4.941000000000001,0.6,56.15999999999999,45.73,4.2,m_2967
606000,33.23529411764706,90.82352941176471,4.583529411764706,0.6470588235294118,56.16588235294119,45.72999999999999,3.823529411764706,m_2967
606300,30.0,91.375,4.62,0.625,56.17,45.74,3.125,m_2967
606600,27.0,91.6923076923077,4.6325,1.0,56.177692307692304,45.74,4.923076923076923,m_2967
606900,30.384615384615383,89.07692307692308,4.374999999999999,1.3333333333333333,56.17999999999999,45.74846153846154,3.5384615384615383,m_2967
607200,32.38461538461539,91.23076923076923,4.683333333333333,0.9166666666666666,56.18076923076922,45.75,3.0,m_2967
607500,25.6,89.93333333333334,5.485333333333333,1.0,56.18999999999999,45.75,2.466666666666667,m_2967
607800,22.0,88.8,5.71,0.8888888888888888,56.198,45.757999999999996,3.6,m_2967
608100,21.866666666666667,89.26666666666667,6.118666666666667,1.0666666666666667,56.2,45.76,3.3333333333333335,m_2967
608400,31.833333333333332,93.66666666666667,4.26,0.7058823529411765,56.20333333333333,45.76,4.222222222222222,m_2967
608700,30.5,93.16666666666667,4.515454545454546,0.9090909090909091,56.21,45.76333333333333,3.3333333333333335,m_2967
609000,35.76923076923077,92.46153846153847,3.8825000000000003,0.6666666666666666,56.21384615384615,45.769999999999996,3.769230769230769,m_2967
609300,33.2,90.93333333333334,4.313571428571429,0.6428571428571429,56.22000000000001,45.769999999999996,4.333333333333333,m_2967
609600,36.15384615384615,90.07692307692308,3.8061538461538467,0.46153846153846156,56.2276923076923,45.77384615384615,6.384615384615385,m_2967
609900,30.692307692307693,88.84615384615384,4.399166666666667,0.9166666666666666,56.23076923076923,45.78,5.3076923076923075,m_2967
610200,25.142857142857142,85.85714285714286,4.876153846153846,0.9230769230769231,56.24,45.78000000000001,3.642857142857143,m_2967
610500,28.846153846153847,85.07692307692308,4.106923076923077,0.6153846153846154,56.24307692307693,45.783846153846156,4.153846153846154,m_2967
610800,38.86666666666667,90.46666666666667,3.2835714285714284,0.8571428571428571,56.25,45.78999999999999,3.8666666666666667,m_2967
611100,30.7,90.2,3.868,1.1,56.260000000000005,45.79,4.0,m_2967
611400,34.53846153846154,87.6923076923077,3.299166666666667,1.1666666666666667,56.26384615384615,45.79923076923077,6.3076923076923075,m_2967
611700,42.35294117647059,90.82352941176471,3.12625,0.5,56.27,45.8,7.705882352941177,m_2967
612000,42.0,93.35714285714286,2.89,0.5384615384615384,56.279999999999994,45.80428571428571,7.357142857142857,m_2967
612300,35.25,91.375,4.166666666666667,0.9333333333333333,56.28750000000001,45.81,4.6875,m_2967
612600,27.307692307692307,89.07692307692308,4.114615384615385,0.7692307692307693,56.29769230769231,45.810769230769225,4.076923076923077,m_2967
612900,28.0,88.72727272727273,3.947,0.9,56.3,45.82,3.3636363636363638,m_2967
613200,29.3125,88.6875,4.360666666666666,1.1333333333333333,56.31,45.82,3.75,m_2967
613500,42.5,88.5,3.3885714285714283,2.0,56.31375,45.8275,8.0,m_2967
613800,28.428571428571427,89.07142857142857,4.213846153846154,1.3076923076923077,56.32,45.83,3.7142857142857144,m_2967
614100,22.529411764705884,89.6470588235294,5.24375,0.9375,56.32235294117647,45.82999999999999,2.588235294117647,m_2967
614400,33.083333333333336,92.58333333333333,3.661818181818181,0.45454545454545453,56.32999999999999,45.836666666666666,3.6666666666666665,m_2967
614700,28.11111111111111,90.33333333333333,4.3575,0.25,56.34,45.84,3.4444444444444446,m_2967
615000,32.45454545454545,90.36363636363636,3.54,0.4,56.34090909090909,45.84,4.090909090909091,m_2967
615300,31.571428571428573,91.07142857142857,4.014615384615384,0.7692307692307693,56.35071428571428,45.847142857142856,4.5,m_2967
615600,41.09090909090909,93.81818181818181,2.981,0.7,56.3609090909091,45.85,7.0,m_2967
615900,29.8,91.5,3.8009999999999997,0.4,56.36999999999999,45.854,4.1,m_2967
616200,34.266666666666666,92.53333333333333,3.36,0.07142857142857142,56.37866666666666,45.86,3.466666666666667,m_2967
616500,30.8,93.26666666666667,3.981428571428571,0.2857142857142857,56.387333333333345,45.86,3.3333333333333335,m_2967
616800,26.666666666666668,93.66666666666667,3.9579999999999997,0.4,56.39000000000001,45.86666666666667,4.833333333333333,m_2967
617100,26.083333333333332,91.75,4.187499999999999,0.5833333333333334,56.39833333333333,45.87,3.25,m_2967
617400,32.84615384615385,93.92307692307692,3.328333333333333,0.8333333333333334,56.403846153846146,45.87,6.0,m_2967
617700,53.23076923076923,93.76923076923077,1.906923076923077,1.0,56.41,45.878461538461536,6.6923076923076925,m_2967
618000,54.9,96.1,2.35625,1.125,56.419000000000004,45.88000000000001,3.7,m_2967
618300,39.333333333333336,94.33333333333333,2.838181818181818,0.8181818181818182,56.426666666666655,45.885833333333345,4.666666666666667,m_2967
618600,37.0,94.5,3.3111111111111113,0.7777777777777778,56.437,45.89,7.3,m_2967
618900,38.833333333333336,96.41666666666667,3.1641666666666666,0.9166666666666666,56.44416666666666,45.89000000000001,7.916666666666667,m_2967
619200,35.5,94.5,3.6250000000000004,1.125,56.45,45.9,8.25,m_2967
619500,35.27777777777778,91.94444444444444,3.7377777777777776,0.9444444444444444,56.459444444444436,45.89999999999999,8.88888888888889,m_2967
619800,36.6,92.3,3.0780000000000003,0.7,56.462,45.90999999999999,14.5,m_2967
620100,44.166666666666664,93.38888888888889,2.7866666666666666,1.1111111111111112,56.47333333333333,45.912777777777784,7.444444444444445,m_2967
620400,39.23076923076923,95.46153846153847,3.0309090909090908,0.5454545454545454,56.48307692307692,45.92,6.076923076923077,m_2967
620700,44.25,95.3125,2.788125,0.6875,56.49250000000001,45.9225,8.25,m_2967
621000,40.1,93.9,3.489,1.1,56.5,45.92999999999999,11.4,m_2967
621300,36.5,93.2,3.2380000000000004,0.8,56.50899999999999,45.93,11.7,m_2967
621600,43.357142857142854,91.5,3.0415384615384613,1.0,56.51428571428572,45.940000000000005,11.571428571428571,m_2967
621900,43.81818181818182,93.36363636363636,3.467,0.9,56.52090909090909,45.94,9.454545454545455,m_2967
622200,46.18181818181818,94.0909090909091,3.0319999999999996,0.4,56.53,45.95,7.636363636363637,m_2967
622500,36.05882352941177,91.0,3.6,0.4375,56.53588235294118,45.949999999999996,8.117647058823529,m_2967
622800,34.916666666666664,91.58333333333333,3.8599999999999994,0.9,56.54083333333333,45.9575,4.333333333333333,m_2967
