timestamp,cpu_actual,cpu_predicted_lstm
2018-01-08 16:10:00,38.62318183269952,38.2315533766186
2018-01-08 16:15:00,36.0449106832633,38.13572837673886
2018-01-08 16:20:00,35.01454533037475,35.506358579621214
2018-01-08 16:25:00,34.884326313415386,34.646101755583125
2018-01-08 16:30:00,33.78085471819304,34.140572957319336
2018-01-08 16:35:00,33.76744962023678,33.6525658636331
2018-01-08 16:40:00,34.13971851423439,33.90423308016727
2018-01-08 16:45:00,37.28907115766891,34.38801395117855
2018-01-08 16:50:00,35.69576617731326,36.68508983604971
2018-01-08 16:55:00,40.80164235198872,35.89238646023316
2018-01-08 17:00:00,46.94765120651604,39.744573608573276
2018-01-08 17:05:00,42.66570320488227,44.858307900065284
2018-01-08 17:10:00,41.27740310949808,40.616375379353975
2018-01-08 17:15:00,45.011203642307606,40.712504314655234
2018-01-08 17:20:00,37.66850141425561,43.323583497849214
2018-01-08 17:25:00,41.20780662500366,37.3238082079998
2018-01-08 17:30:00,35.90795066227668,41.98391792469775
2018-01-08 17:35:00,40.95727261872121,37.36047458631304
2018-01-08 17:40:00,39.791462705951545,41.92889066575978
2018-01-08 17:45:00,37.94332946170366,40.409769559424554
2018-01-08 17:50:00,38.27034634470017,39.59215619092875
2018-01-08 17:55:00,39.28637671566211,39.30054018295931
2018-01-08 18:00:00,41.867415734332084,39.75284233843932
2018-01-08 18:05:00,44.75201303396923,41.53481788666409
2018-01-08 18:10:00,44.95440412941114,43.91986570102515
2018-01-08 18:15:00,44.16515167904153,44.11314154448964
2018-01-08 18:20:00,42.60016047025111,43.66417462991509
2018-01-08 18:25:00,45.78873356281738,42.42289265886559
2018-01-08 18:30:00,54.8342886382393,45.43814258488649
2018-01-08 18:35:00,47.09941603814413,53.948444769917785
2018-01-08 18:40:00,46.328766633002644,45.07009327016666
2018-01-08 18:45:00,48.029023540980546,47.2826583077271
2018-01-08 18:50:00,40.85036937075157,47.641945492581776
2018-01-08 18:55:00,44.55972296844186,42.79248221967278
2018-01-08 19:00:00,48.98886872164978,44.195224294005655
2018-01-08 19:05:00,44.21500730878112,47.44693418935862
2018-01-08 19:10:00,45.279004093406286,44.35787918672243
2018-01-08 19:15:00,45.14853594905224,44.789658099670675
2018-01-08 19:20:00,46.48159951848692,44.68559030472546
2018-01-08 19:25:00,38.44165407062253,45.51302900215235
2018-01-08 19:30:00,39.19257207507444,40.98158387522857
2018-01-08 19:35:00,42.66152808526263,40.329371166611885
2018-01-08 19:40:00,45.97403477449919,41.86614633443794
2018-01-08 19:45:00,48.6287015421825,44.548719969600924
2018-01-08 19:50:00,44.1810723248959,47.090488334379735
2018-01-08 19:55:00,41.5950543355461,43.94720583562133
2018-01-08 20:00:00,41.84505968072127,42.39983904854966
2018-01-08 20:05:00,38.92552449973826,42.12856358968922
2018-01-08 20:10:00,42.04265884266582,40.33620645577621
2018-01-08 20:15:00,39.49274056262459,41.56788948442967
2018-01-08 20:20:00,41.396028120781736,40.29585982705527
2018-01-08 20:25:00,37.88045813928935,41.15265339703433
2018-01-08 20:30:00,40.32235727226922,39.151798097053394
2018-01-08 20:35:00,42.42976193156171,40.23479831934512
2018-01-08 20:40:00,42.27113242651248,41.779155647489
2018-01-08 20:45:00,41.9280868146996,41.910781276046045
2018-01-08 20:50:00,40.984505436901216,41.773207762880304
2018-01-08 20:55:00,46.93530470835074,41.104758591527364
2018-01-08 21:00:00,41.14787858306051,45.68758068614761
2018-01-08 21:05:00,44.45879852242938,41.05583763666957
2018-01-08 21:10:00,40.35274263793191,44.18467049102098
2018-01-08 21:15:00,39.68976200452875,40.78460306025339
2018-01-08 21:20:00,40.70160479950132,40.59573996561578
2018-01-08 21:25:00,36.54491843518796,40.89696641416869
2018-01-08 21:30:00,41.83586777416087,38.37184665826729
2018-01-08 21:35:00,45.213481799997254,41.251201550974436
2018-01-08 21:40:00,41.08211457219981,44.15354157590338
2018-01-08 21:45:00,42.76948073447326,41.13686613015434
2018-01-08 21:50:00,38.835635758522116,42.73842029744979
2018-01-08 21:55:00,35.71133893911855,39.57475968883673
2018-01-08 22:00:00,47.29736270086486,37.835181215548786
2018-01-08 22:05:00,40.281114040442695,45.135395820437815
2018-01-08 22:10:00,38.29323955530122,40.21038000193686
2018-01-08 22:15:00,40.47905840352594,39.7643908623958
2018-01-08 22:20:00,34.03129878309813,40.481639107819596
2018-01-08 22:25:00,33.73876726389263,36.62386390425907
2018-01-08 22:30:00,33.43023512255118,36.09615554956177
2018-01-08 22:35:00,37.18800420200333,35.3464405110321
2018-01-08 22:40:00,34.350581985217794,37.17572017732316
2018-01-08 22:45:00,34.62213774433666,35.75633070781043
2018-01-08 22:50:00,33.473744263850584,35.767972239327584
2018-01-08 22:55:00,34.87590223026116,34.71223754117127
2018-01-08 23:00:00,35.86542346618525,35.13003363612287
2018-01-08 23:05:00,39.03419910736292,35.40936932438365
2018-01-08 23:10:00,36.7080325527356,37.445374008480655
2018-01-08 23:15:00,42.14091315403784,35.61020254318412
2018-01-08 23:20:00,36.9121067911833,39.965103733501
2018-01-08 23:25:00,33.14215365740294,35.09742119930933
2018-01-08 23:30:00,35.248515431093985,33.8536763165087
2018-01-08 23:35:00,33.61074031249121,34.44513183610966
2018-01-08 23:40:00,34.17729331323476,33.99233934681386
2018-01-08 23:45:00,29.846752182843083,34.85217073791641
2018-01-08 23:50:00,33.86446877076172,32.73637240178762
2018-01-08 23:55:00,33.29554484376659,34.57090616483258
